# Torres Amat 1823 — dominio público (texto íntegro del Antiguo Testamento). Traducción de la Vulgata latina al español por
# don Félix Torres Amat (1772-1847), publicada entre 1823 y 1825.
# Source : module SWORD TorresAmat du projet OmarGonD/biblia-elim (reconstruction OCR de l'édition de 1882 conservée à Internet Archive,
# GPL-2.0-or-later ; le texte de Torres Amat lui-même est dominio público). Le module couvre 94 % des versets ; le
# texte contient des erratas résiduelles d'OCR et n'est pas révisé (versets perdus laissés en creux).
# Versification convertie Vulgate -> massorétique (BHSA, numérotation BHS : Deut 29:1, Isa 8:23, Joël 4 ch., Malachie
# 3 ch., etc.) : Psaumes Vulgate renumérotés (fusions 9/10,
# 113/114/115, 146/147 ; titres de psaumes conservés comme verset 1,
# convention BHSA), additions deutérocanoniques exclues (Daniel
# 3:24-90, 13-14 ; Esther Vulgate 10:4-13, 11-16), défauts OCR du
# module exclus (doublon 1 Rois 4, index des prophètes collé en
# Osée 1, Jérémie 1 perdu — copie numérotée de 2:1-7 mappée en
# Jérémie 2, secondes moitiés de versets). Calibré verset par
# verset contre la base BHSA ; voir scripts/extract_torres_amat.py.
# Format : nom_BHSA	chapitre	verset	texte_espagnol
Esther	9	9	Y Permesta, y Arisai, y Aridai, y Jezatha
Esther	9	10	Despues de haberles quitado la vida, no quisieron saquear ni tocar nada de sus bienes
Esther	9	11	Inmediatamente dieror cuenta al rey del número de los que habian sido muertos en Susan, (
Esther	9	12	El cual dijo á la reina: En la ciudad de Susan los Judíos han muerto á quinientos hombres, además de los diez hijos de Aman: ¿cuán grande pues juzgeas que será la mortandad que habrán hecho en todas las provincias?¿Qué mas pides, ó qué otra cosa quieres que yo mande?
Esther	9	14	Y mandó el rey que así se hiciese; é inmediatamente se fijó en Susan el edicto, y fueron colgados los diez hijos de Aman
Esther	9	15	¡SLes del agrado del rey, respondió ella, dése facultad á los Judios para que hagan tambien mañana lo que han hecho hoy en Susan: y que los cadáveres de los diez hijos de Aman sean colgados en patíbulos. Reunidos los Judíos el dia catorce del mes de Adar, mataron en Susan hasta trescientos hombres; mas tampoco saquearon sus bienes
Esther	9	16	Asimismo en todas las provincias sujetas al dominio del rey, los Judíos pelearon por defender sus vidas? matando á sus enemigos y perseguidores, en tanto número que llegó á setenta y cinco mil el de los muertos, sin que nadie tocase cosa alguna de sus bienes
Esther	9	17	El día trece del mes de Adar fué el primero de la mortandad en todas partes, y el dia catorce cesó el estrago: el cual dia determinaron que fuese dia de fiesta solemne, y se celebrase de allí en adelante perpétuamente con banquetes, regocijos, y convites
Esther	9	18	Los que ejecutaron la mortandad en la ciudad de Susan emplearon en ella los dias trece y catorce de dicho mes, y cesaron de matar el dia quince; y por eso establecieron que este dia se solemnizase con banquetes y regocijos
Esther	9	19	Mas los Judíos que moraban en villas sin muros, y en aldeas, señalaron el dia catorce del mes de Adar para los convites y alegrías; de modo que hacen en él gran fiesta, y se regalan recíprocamente platos de viandas y manjares
Esther	9	20	Cuidó pues Mardocheo de escribir todas estas cosas en una carta d libro, que envió á los Judíos que habitaban en todas las provincias del rey, así vecinas como remotas
Esther	9	21	Para que observasen como dias festivos el catorce y el quince del mes de Adar, y los celebrasen siempre cada año con solemne honor
Esther	9	22	Por cuanto en tales dias los Judios tomaron venganza de sus enemigos, y el llanto y tristeza se les convirtieron en júbilo y alegría: y asfestos dias eran dias de banquetes y regocijos, en que debian enviarse mútuamente parte de los manjares, y regalar algo á los pobres
Esther	9	23	Establecieron pues los Judíos una fiesta solemne, conforme á lo que habian comenzado á practicar en este tiempo, y les habia prescrito Mardocheo en su carta
Esther	9	24	En memoria de que Aman hijo de Amadathi, del linaje de Avag, enemigo y perseguidor de los Judíos, maquinó contra ellos el atentado de matarlos y exterminarlos; y echó pora eso el Phur, que es lo mismo que suerte en nuestra lengua
Esther	9	25	Mas despues Esther se presentó al rey, suplicando que desbaratase los designios de Aman, mediante una carta ú ó7den del rey, y que el mal que habia tramado contra los Judíos recayese sobre su cabeza. Y al fin así á Aman como á sus hijos los pusieron en una cruz
Esther	9	26	Desde entonces se llaman estos dias Phurim, esto es, de las Suertes: por cuanto el Phur, esto es, la suerte, fué echada en la urna. Todos estos sucesos se contienen en el volúmen de aquel escrito, es á saber, de este libro
Esther	9	27	Y en memoria de lo que padecieron, y de la feliz mudanza que sobrevino, obligáronse los Judíos por sí y por sus descendientes, y por todos los que quisieren agregarse á su
Esther	9	28	Estos son dias que jamás serán puestos en olvido, y que se celebrarán de generacion en generacion en todas las provincias del orbe: ni hay ciudad alguna en que los dias de Phurim, esto es, de las Suertes, no sean guardados por los Julíos, y por la descendencia de los que se obligaron á estas ceTemonias
Esther	9	29	Y la reina Esther hija de Abihail, y Mardocheo Judío, escribieron todavía una segunda carta, á fin de que con el mayor esmero quedase establecido este dia solemne para lo sucesivo
Esther	9	30	Y enviáronla á todos los Judíos que moraban en las rg ciento veinte y siete provincias del rey Assuero, para que viviesen en dichosa paz, y fuesen fieles en la promesa, Observando los dias de las Suertes, y celebrándolos á su tiempo con demostraciones de gozo. Obligáronse pues los Judíos, conforme á lo prescrito por Mardocheo y Esther, á observar ellos y sus descendientes los ayunos y clamores á Dios y demás ceremonias de los dias de las Suertes
Esther	9	32	Y todo cuanto contiene la historia en este libro, que se titula ESTHER
Esther	10	1	Empero el rey Assuero habia hecho tributaria toda la tierra con todas las islas del mar
Esther	10	2	Y en los libros ó anales de los Medos y Persas se halla escrito cuál fué su poder y dominio; y á cuán alto grado de erandeza sublimó á Mardocheo
Esther	10	3	Y como este Mardocheo, Judío de nacion, vino á ser la seeunda persona despues del rey Ássuero; y como fué eminente entre los Judíos, y universalmente querido de todos sus hermanos, como quien procuraba el bien de su pueblo, y se interesaba en todo lo perteneciente á la prosperidad de su nacion
Exodus	1	11	Estableció pues sobrestantes de obras, para que los vejasen con cargas? ¿imsoportables; y edificaron á Pharaon las fuertes ciudades de las tiendas? Phitom y Ramessés
Exodus	1	12	Pero cuanto mas los oprimian, tanto mas se multiplicaban y erecian
Exodus	1	13	Aborrecian los Egypcios á los hijos de Israél, y además de oprimirlos los insultaban
Exodus	1	14	Y los hacian pasar una vida muy amarga con las duras fatigas de hacer barro, 0 argamasa, y ladrillo, y con toda suerte de servidumbre econ que los oprimian en las labores del campo
Exodus	1	15	Además de esto, el Rey de Egypto impuso á las parteras de los Hebreos, de las cuales una se llamaba Séphora, y la otra Phúa
Exodus	1	16	Este precepto: Cuando asistiereis á las Hebreas en sus partos, al momento que salga la criatura; si fuera varon matadle, si hembra dejadla vivir
Exodus	1	17	Pero las parteras temieron á Dios, y no ejecutaron la órden del Rey de Egypto, sino que conservaban la vida á los niños
Exodus	1	18	Por lo que llamándolas el Rey á su presencia, les dijo: ¿Qué fin ha sido el vuestro en querer conservar á los varones?
Exodus	1	19	Las cuales respondieron: Las mujeres Hebreas no son + como las Egypcias; porque aquellas saben el arte de partear, y antes que lleguemos para asistirlas han parido ya
Exodus	1	20	Favoreció pues Dios á las parteras en recompensa de su piedad; y el pueblo fué creciendo y corroborándose extraordinariamente
Exodus	1	21	Y por cuanto las parteras temieron mas á Dios! que al Rey, afirmó sus casas, dándoles hijos y bienes
Exodus	1	22	Por último, Pharaon intimó á todo su pueblo esta órden: Todo varon que naciere entre los Hebreos, echadle al rio; toda hembra reservadla
Exodus	2	1	Despues de esto, es de saber que un varon de la familia de Leví fué y casóse con una mujer de su linaje
Exodus	2	2	La cual concibió, y parió un hijo; y viéndole muy lindo, le tuvo escondido por espacio de tres meses
Exodus	2	3	Mas no pudiendo ya encubrirle, tomó una cestilla de juncos, y la calafateó con betun y pez, y colocó dentro al infantillo, y expúsole en un carrizal de la orilla del rio
Exodus	2	4	Quedándose á lo lejos una hermana suya, para ver el paradero
Exodus	2	5	Cuando hé aquí que bajaba la hija de Pharaon á lavarse en el rio; y sus damas se paseaban por la orilla del agua. Así que vió la cestilla en el carrizal, envió por ella á una de sus criadas; y habiéndosela traido
Exodus	2	6	Destapándola, y viendo dentro á un niño que daba tiermos vagidos, compadecióse de él, y dijo: De los niños de los Hebreos es este
Exodus	2	7	Y acercándose entonces la hermana del niño: ¿Quieres, le dijo, que yo vaya y te llame una mujer BOBIEn que pueda criar ese niño?
Exodus	2	8	Anda, respondió ella. Fué corriendo la muchacha, y llamó á su madre
Exodus	2	9	Ala cual dijo la hija de Pharaon: Toma este niño y críamele, que yo te pagaré. Tomó la mujer al niño y crióle, Y cuando fué ya crecido, le entregó á la hija de Pharaon
Exodus	2	10	Que le adoptó por hijo y pudo por nombre Moysés, como quien dice; Del agua le saqué
Exodus	2	11	Un diaf cuando Moysés era ya grande, salió ú ver á sus hermanos: y observó la afliecion en que estaban, y á un Egypcio que maltrataba á uno de los Hebreos sus hermanos
Exodus	2	12	Y habiendo mirado hácia todas partes, y no divisando á nadie, mató al Egypcio, y escondiole en la arena, Saliendo
Exodus	2	13	el dia siguiente, vió á dos Hebreos que reñian; y dijo al que hacia la injuria: ¿Por qué maltratas á tu prójimo?
Exodus	2	14	El hombre respondió: ¿Quién te ha constituido principe y juez sobre nosotros? ¿quieres tú tal vez matarme como mataste ayer al Egypcio? Temió Moysés, y dijo: ¿Cómo se ¿4 habrá sabido esto?
Exodus	2	15	Súpolo tambien Pharaon, y trataba de hacer morir á Moysés: el cual huyendo de su vista, fuése á morar en tierra de Madian, y se puso á descansar junto á un pozo
Exodus	2	16	Ála sazon tenia el sacerdote de Madian? siete hijas, las cuales vinieron á sacar agua; y llenadas las canales querian dar de beber á los rebaños de su padre
Exodus	2	17	Sobrevinieron unos pastores, y las echaron. Pero saES liendo Moysés en defensa de las doncellas, abrevó sus ovejas
Exodus	2	18	Así que volvieron á Ragúel, su padre, les preguntó: ¿Por qué habeis venido hoy mas presto de lo acostumbrado?
Exodus	2	19	Un hombre Egypeio, respondieron ellas, nos ha defendido de la vejacion de los pastores; y á mas de eso nos ha ayudado á sacar agua, y dado de beber á las ovejas
Exodus	2	20	a ¿En dónde está? dijo el padre. ¿Por qué habeis dejado On á ese hombre? Llamadle, á fin de que coma algo. De resultas de eso, Moysés juró que se quedaria con él. Y recibió por mujer á su hija Séphora LS
Exodus	2	22	La cual le parió un hijo, á quien llamó Gersan, diciendo: He sido peregrino en tierra extraña. Parió despues otro, á quien llamó Eliezer, diciendo: El Dios de mi padre, protector mio, me libró de las manos de Pharaon
Exodus	2	23	Deallil á mucho tiempo murió el Rey de Egypto, y los hijos de Israél gimiendo bajo el peso de las faenas, levantaron el grito al cielo; y el clamor en que les hacia prorumpir el excesivo trabajo, subió hasta Dios
Exodus	2	24	El cual oyó sus gemidos, y tuvo presente el pacto contraido con Abraham, Isaac y Jacob
Exodus	2	25	Y volvió los ojos hácia los hijos de Israel, y los reconoció por hijos suyos
Exodus	3	1	Empleábase Moysés en apacentarlas ovejas de su suegro Jethro, sacerdote de Madian; y guiando una vez la erey á lo interior del Desierto, vino hasta el monte de Dios, Horeb
Exodus	3	2	Donde se le apareció el Señor en una llama de fuego que salia de en medio de una zarza; y vela que la zarza estaba ardiendo, y no se consumia
Exodus	3	3	Por lo que dijo Moysés: Iré á yer esta gran maravilla, cómo es que no se consume la zarza
Exodus	3	4	Pero viendo el Señor que se acercaba ya para ver lo que era, llamóle desde entre la zarza, y dijo: Moysés, Moysés. Aquí me tienes, respondió él
Exodus	3	5	No te acerques acá, prosiguió el Señor: Quítate el calzado de los piés; porque la tierra que pisas es santa
Exodus	3	6	Yo soy, le añadió: Yo soy el Dios de tu padre, el Dios de Abraham, el Dios de Isaac, y el Dios de Jacob. Cubrióse Moysés el rostro, porque no se atrevia á mirar hácia Dios?
Exodus	3	7	Díjole el Señor: He visto la tribulacion de mi pueblo en Esypto, y oido sus clamores, á causa de la dureza de los sobrestantes de las obras
Exodus	3	8	Y conociendo cuanto padece, he bajado á librarle de las manos de los Eeypeios; y hacerle pasar por aquella tierra á una tierra buena, y espaciosa, á una tierra que mana leche y miel, al país del Ohananéo, y del Hethéo, y del Amorrhéo, y del Pherezéo, y del Hevéo, y del Jebuséo
Exodus	3	9	En guma, el clamor de los hijos de Israél ha llegado á mis oidos; y he visto su afliccion, y cómo son oprimidos de los Egypeios
Exodus	3	10	Pero ven tú, que te quiero enviar á Pharaon, para que saques de Egypto al pueblo mio, los hijos de Israél
Exodus	3	11	¿Quién soy yo, respondió Moysés á Dios, para ir á Pharaon, y sacar de Egypto á los hijos de Israél?
Exodus	3	12	Dijole Dios: Yo estaré contigo; y la señal que tendrás de haberte yo enviado, será esta: Cuando habrás sacado á mi "mm A WI il nm Ú! Im MT Í am" W za dl ""y mm A Í ll y A Mi v Ú Ú Ñ Ú Ñ o Ml á t Meal / bi Mí Mi o ¡ 0 il d li Ñí A úl IN A NN! A MO AE Y MN 0 UN Mi A a a A UN -INNWW h A = Ú Ñ IN JN Ú A Í ni: de ¡Ve a Il. AN l ll UM A 1 NN IVA lt ds i al ¡ UN / Ú AM Ma e. Le I UN e AN wi lo Me e da a Ñ AN e dd E a Ú AAN e sn: CNN eN = AED AU Ñ (el E A AN dl il pueblo de Egiypto, ofrecerás un sacrificio á Dios sobre este monte -
Exodus	3	13	Dijo Moysés á Dios: Y bien, yo iré á los hijos de Israél, y les diré: El Dios de vuestros padres me ha enviado 2 VOSOLLOS, oa si me preguntaren: ¿Cuál es su nombre? ¿Qué les diré?
Exodus	3	14	Respondió ANS Dios á Moysés: YO SOY EL QUE soY. Hé; aquí, añadió, lo que dirás á los hijos de Israél: EL QUE ESs,. me ha enviado á vosotros
Exodus	3	15	Dijo de nuevo Dios á Moysés: Esto dirás á los hijos a de Israél: El Señor Dios de vuestros padres, el Dios de Abraham, el Dios de Isaac, y el Dios de Jacob, me ha enviado á MOJO MOS: Este nombre UeRigO yO Eee y EE se hará memoria de mí en toda la serie de las generaciogis 2 E
Exodus	3	16	VE, as y Junta los ancianos a de a Israél, y les dirás: Sd El Señor _ Dios de vuestros padres se me apareció; el Dios de Abraham, el Dios de Isaac, y el Dios de Jacob, diciendo: Yo he venido á visitaros de propósito, y he visto todas las cosas AOS Han acontecido en By BIOS
Exodus	3	17	Y tengo decretado el sacaros de la opresion: que en él: padeceis, y trasladaros » al pas del Chananéo, mi á y del Hethéo, y del Amorrhéo, y del Pherezéo, y del Hovéo, y del Jebuséo, Z tierra A leche miel ma Pep! á una —— que mana X y
